adm_nm,stock,opened,closed,quarter,closure_rate,net
남구 봉덕1동,149,1,4,2016Q2,0.0268,-3
남구 봉덕2동,138,1,2,2016Q2,0.0145,-1
남구 봉덕3동,215,7,5,2016Q2,0.0233,2
남구 이천동,90,5,2,2016Q2,0.0222,3
달서구 감삼동,312,9,4,2016Q2,0.0128,5
달서구 도원동,168,1,6,2016Q2,0.0357,-5
"달서구 두류1,2동",224,7,10,2016Q2,0.0446,-3
달서구 두류3동,265,7,1,2016Q2,0.0038,6
달서구 본동,184,2,1,2016Q2,0.0054,1
달서구 본리동,226,3,1,2016Q2,0.0044,2
달서구 상인1동,234,5,5,2016Q2,0.0214,0
달서구 상인2동,404,11,10,2016Q2,0.0248,1
달서구 상인3동,125,0,3,2016Q2,0.024,-3
달서구 성당동,274,1,6,2016Q2,0.0219,-5
달서구 송현1동,218,2,5,2016Q2,0.0229,-3
달서구 송현2동,339,5,0,2016Q2,0.0,5
달서구 신당동,680,10,9,2016Q2,0.0132,1
달서구 용산1동,241,1,2,2016Q2,0.0083,-1
달서구 용산2동,171,2,4,2016Q2,0.0234,-2
달서구 월성1동,200,11,3,2016Q2,0.015,8
달서구 월성2동,65,1,2,2016Q2,0.0308,-1
달서구 유천동,55,6,2,2016Q2,0.0364,4
달서구 이곡1동,216,2,2,2016Q2,0.0093,0
달서구 이곡2동,233,0,6,2016Q2,0.0258,-6
달서구 장기동,186,1,2,2016Q2,0.0108,-1
달서구 죽전동,192,9,1,2016Q2,0.0052,8
달서구 진천동,443,19,10,2016Q2,0.0226,9
달성군 가창면,166,5,2,2016Q2,0.012,3
달성군 구지면,146,5,2,2016Q2,0.0137,3
달성군 논공읍,335,7,3,2016Q2,0.009,4
달성군 다사읍,591,13,13,2016Q2,0.022,0
달성군 옥포읍,143,13,2,2016Q2,0.014,11
달성군 유가읍,96,12,2,2016Q2,0.0208,10
달성군 하빈면,65,2,1,2016Q2,0.0154,1
달성군 현풍읍,345,26,3,2016Q2,0.0087,23
달성군 화원읍,405,6,7,2016Q2,0.0173,-1
동구 공산동,281,5,4,2016Q2,0.0142,1
동구 도평동,30,1,0,2016Q2,0.0,1
동구 동촌동,155,5,0,2016Q2,0.0,5
동구 방촌동,187,4,1,2016Q2,0.0053,3
동구 불로·봉무동,273,7,5,2016Q2,0.0183,2
동구 신암1동,171,3,2,2016Q2,0.0117,1
동구 신암2동,82,2,1,2016Q2,0.0122,1
동구 신암3동,92,2,3,2016Q2,0.0326,-1
동구 신암4동,211,3,5,2016Q2,0.0237,-2
동구 신암5동,83,3,2,2016Q2,0.0241,1
동구 신천1·2동,96,3,2,2016Q2,0.0208,1
동구 신천3동,153,2,3,2016Q2,0.0196,-1
동구 신천4동,302,3,8,2016Q2,0.0265,-5
동구 안심1동,480,13,8,2016Q2,0.0167,5
동구 안심2동,48,3,0,2016Q2,0.0,3
동구 안심3동,165,2,2,2016Q2,0.0121,0
동구 안심4동,160,7,4,2016Q2,0.025,3
동구 지저동,151,4,3,2016Q2,0.0199,1
동구 해안동,130,6,1,2016Q2,0.0077,5
동구 혁신동,137,35,5,2016Q2,0.0365,30
동구 효목1동,246,5,3,2016Q2,0.0122,2
동구 효목2동,190,7,4,2016Q2,0.0211,3
북구 검단동,54,1,0,2016Q2,0.0,1
북구 고성동,124,2,1,2016Q2,0.0081,1
북구 관문동,162,13,1,2016Q2,0.0062,12
북구 관음동,166,1,1,2016Q2,0.006,0
북구 구암동,371,8,5,2016Q2,0.0135,3
북구 국우동,203,6,4,2016Q2,0.0197,2
북구 노원동,436,7,9,2016Q2,0.0206,-2
북구 대현동,241,14,6,2016Q2,0.0249,8
북구 동천동,349,10,11,2016Q2,0.0315,-1
북구 무태조야동,262,4,4,2016Q2,0.0153,0
북구 복현1동,155,2,1,2016Q2,0.0065,1
북구 복현2동,161,2,4,2016Q2,0.0248,-2
북구 산격1동,92,2,0,2016Q2,0.0,2
북구 산격2동,220,4,2,2016Q2,0.0091,2
북구 산격3동,434,9,10,2016Q2,0.023,-1
북구 산격4동,55,2,2,2016Q2,0.0364,0
북구 읍내동,230,6,6,2016Q2,0.0261,0
북구 칠성동,269,8,5,2016Q2,0.0186,3
북구 침산1동,64,0,0,2016Q2,0.0,0
북구 침산2동,95,5,1,2016Q2,0.0105,4
북구 침산3동,103,1,0,2016Q2,0.0,1
북구 태전1동,274,4,2,2016Q2,0.0073,2
북구 태전2동,239,8,6,2016Q2,0.0251,2
서구 내당1동,187,5,3,2016Q2,0.016,2
서구 내당2·3동,131,7,2,2016Q2,0.0153,5
서구 내당4동,233,5,3,2016Q2,0.0129,2
서구 비산1동,73,0,0,2016Q2,0.0,0
서구 비산2·3동,174,3,1,2016Q2,0.0057,2
서구 비산4동,92,3,1,2016Q2,0.0109,2
서구 비산5동,118,3,2,2016Q2,0.0169,1
서구 비산6동,66,3,1,2016Q2,0.0152,2
서구 비산7동,298,5,6,2016Q2,0.0201,-1
서구 상중이동,232,2,7,2016Q2,0.0302,-5
서구 원대동,166,1,2,2016Q2,0.012,-1
서구 평리1동,81,3,1,2016Q2,0.0123,2
서구 평리2동,60,2,1,2016Q2,0.0167,1
서구 평리3동,206,6,3,2016Q2,0.0146,3
서구 평리4동,336,5,0,2016Q2,0.0,5
서구 평리5동,81,0,1,2016Q2,0.0123,-1
서구 평리6동,69,4,1,2016Q2,0.0145,3
수성구 고산1동,282,5,11,2016Q2,0.039,-6
수성구 고산2동,199,4,7,2016Q2,0.0352,-3
수성구 고산3동,223,5,10,2016Q2,0.0448,-5
수성구 두산동,494,10,6,2016Q2,0.0121,4
수성구 만촌1동,170,2,3,2016Q2,0.0176,-1
수성구 만촌2동,125,1,1,2016Q2,0.008,0
수성구 만촌3동,142,1,3,2016Q2,0.0211,-2
수성구 범물1동,108,0,3,2016Q2,0.0278,-3
수성구 범물2동,72,2,3,2016Q2,0.0417,-1
수성구 범어1동,228,8,6,2016Q2,0.0263,2
수성구 범어2동,145,5,4,2016Q2,0.0276,1
수성구 범어3동,228,10,6,2016Q2,0.0263,4
수성구 범어4동,184,7,9,2016Q2,0.0489,-2
수성구 상동,193,5,3,2016Q2,0.0155,2
수성구 수성1가동,103,4,2,2016Q2,0.0194,2
수성구 수성2·3가동,163,2,5,2016Q2,0.0307,-3
수성구 수성4가동,155,4,0,2016Q2,0.0,4
수성구 중동,156,1,1,2016Q2,0.0064,0
수성구 지산1동,340,5,6,2016Q2,0.0176,-1
수성구 지산2동,166,2,2,2016Q2,0.012,0
수성구 파동,82,3,1,2016Q2,0.0122,2
수성구 황금1동,74,1,1,2016Q2,0.0135,0
수성구 황금2동,195,9,5,2016Q2,0.0256,4
중구 남산1동,117,2,0,2016Q2,0.0,2
중구 남산2동,69,3,2,2016Q2,0.029,1
중구 남산3동,31,6,0,2016Q2,0.0,6
중구 남산4동,84,1,3,2016Q2,0.0357,-2
중구 대봉1동,209,8,6,2016Q2,0.0287,2
중구 대봉2동,58,1,1,2016Q2,0.0172,0
중구 대신동,106,9,1,2016Q2,0.0094,8
중구 동인동,239,7,4,2016Q2,0.0167,3
중구 삼덕동,491,13,8,2016Q2,0.0163,5
중구 성내1동,457,12,9,2016Q2,0.0197,3
중구 성내2동,490,10,10,2016Q2,0.0204,0
중구 성내3동,78,1,0,2016Q2,0.0,1
군위군 군위읍,136,2,1,2016Q3,0.0074,1
군위군 부계면,95,2,2,2016Q3,0.0211,0
군위군 산성면,11,0,1,2016Q3,0.0909,-1
군위군 삼국유사면,15,0,0,2016Q3,0.0,0
군위군 소보면,18,1,0,2016Q3,0.0,1
군위군 우보면,13,0,0,2016Q3,0.0,0
군위군 의흥면,27,2,0,2016Q3,0.0,2
군위군 효령면,37,0,0,2016Q3,0.0,0
남구 대명10동,188,0,3,2016Q3,0.016,-3
남구 대명11동,135,5,4,2016Q3,0.0296,1
남구 대명1동,82,0,3,2016Q3,0.0366,-3
남구 대명2동,201,5,4,2016Q3,0.0199,1
남구 대명3동,298,9,7,2016Q3,0.0235,2
남구 대명4동,169,5,4,2016Q3,0.0237,1
남구 대명5동,189,4,4,2016Q3,0.0212,0
남구 대명6동,83,4,3,2016Q3,0.0361,1
남구 대명9동,220,7,7,2016Q3,0.0318,0
남구 봉덕1동,146,3,4,2016Q3,0.0274,-1
남구 봉덕2동,137,2,2,2016Q3,0.0146,0
남구 봉덕3동,217,0,6,2016Q3,0.0276,-6
남구 이천동,93,3,0,2016Q3,0.0,3
달서구 감삼동,317,8,5,2016Q3,0.0158,3
달서구 도원동,163,7,4,2016Q3,0.0245,3
"달서구 두류1,2동",221,4,1,2016Q3,0.0045,3
달서구 두류3동,271,49,54,2016Q3,0.1993,-5
달서구 본동,185,2,5,2016Q3,0.027,-3
달서구 본리동,228,6,4,2016Q3,0.0175,2
달서구 상인1동,234,8,4,2016Q3,0.0171,4
달서구 상인2동,405,14,6,2016Q3,0.0148,8
달서구 상인3동,122,2,1,2016Q3,0.0082,1
달서구 성당동,269,6,4,2016Q3,0.0149,2
달서구 송현1동,215,7,7,2016Q3,0.0326,0
달서구 송현2동,344,5,2,2016Q3,0.0058,3
달서구 신당동,681,15,8,2016Q3,0.0117,7
달서구 용산1동,240,2,1,2016Q3,0.0042,1
달서구 용산2동,169,3,1,2016Q3,0.0059,2
달서구 월성1동,208,13,4,2016Q3,0.0192,9
달서구 월성2동,64,0,1,2016Q3,0.0156,-1
달서구 유천동,59,10,1,2016Q3,0.0169,9
달서구 이곡1동,216,9,4,2016Q3,0.0185,5
달서구 이곡2동,227,3,1,2016Q3,0.0044,2
달서구 장기동,185,5,1,2016Q3,0.0054,4
달서구 죽전동,200,0,3,2016Q3,0.015,-3
달서구 진천동,452,19,4,2016Q3,0.0088,15
달성군 가창면,169,0,1,2016Q3,0.0059,-1
달성군 구지면,149,4,2,2016Q3,0.0134,2
달성군 논공읍,339,1,3,2016Q3,0.0088,-2
달성군 다사읍,591,21,8,2016Q3,0.0135,13
달성군 옥포읍,154,14,2,2016Q3,0.013,12
달성군 유가읍,106,16,1,2016Q3,0.0094,15
달성군 하빈면,66,2,0,2016Q3,0.0,2
달성군 현풍읍,368,19,4,2016Q3,0.0109,15
달성군 화원읍,404,7,7,2016Q3,0.0173,0
동구 공산동,282,4,0,2016Q3,0.0,4
동구 도평동,31,0,0,2016Q3,0.0,0
동구 동촌동,160,4,2,2016Q3,0.0125,2
동구 방촌동,190,2,3,2016Q3,0.0158,-1
동구 불로·봉무동,275,9,3,2016Q3,0.0109,6
동구 신암1동,172,3,4,2016Q3,0.0233,-1
동구 신암2동,83,5,0,2016Q3,0.0,5
동구 신암3동,91,5,2,2016Q3,0.022,3
동구 신암4동,209,6,4,2016Q3,0.0191,2
동구 신암5동,84,3,2,2016Q3,0.0238,1
동구 신천1·2동,97,3,1,2016Q3,0.0103,2
동구 신천3동,152,3,1,2016Q3,0.0066,2
동구 신천4동,297,1,6,2016Q3,0.0202,-5
동구 안심1동,485,12,11,2016Q3,0.0227,1
동구 안심2동,51,0,0,2016Q3,0.0,0
동구 안심3동,165,3,4,2016Q3,0.0242,-1
동구 안심4동,163,7,1,2016Q3,0.0061,6
동구 지저동,152,1,3,2016Q3,0.0197,-2
동구 해안동,135,1,1,2016Q3,0.0074,0
동구 혁신동,167,26,2,2016Q3,0.012,24
동구 효목1동,248,8,2,2016Q3,0.0081,6
동구 효목2동,193,3,2,2016Q3,0.0104,1
북구 검단동,55,0,0,2016Q3,0.0,0
북구 고성동,125,1,0,2016Q3,0.0,1
북구 관문동,174,16,2,2016Q3,0.0115,14
북구 관음동,166,2,1,2016Q3,0.006,1
북구 구암동,374,6,6,2016Q3,0.016,0
북구 국우동,205,4,5,2016Q3,0.0244,-1
북구 노원동,434,3,3,2016Q3,0.0069,0
북구 대현동,249,5,4,2016Q3,0.0161,1
북구 동천동,348,3,2,2016Q3,0.0057,1
북구 무태조야동,262,1,6,2016Q3,0.0229,-5
북구 복현1동,156,0,2,2016Q3,0.0128,-2
북구 복현2동,159,0,1,2016Q3,0.0063,-1
북구 산격1동,94,2,0,2016Q3,0.0,2
북구 산격2동,222,4,3,2016Q3,0.0135,1
북구 산격3동,433,9,4,2016Q3,0.0092,5
북구 산격4동,55,2,0,2016Q3,0.0,2
북구 읍내동,230,3,1,2016Q3,0.0043,2
북구 칠성동,272,6,3,2016Q3,0.011,3
북구 침산1동,64,1,0,2016Q3,0.0,1
북구 침산2동,99,0,3,2016Q3,0.0303,-3
북구 침산3동,104,2,7,2016Q3,0.0673,-5
북구 태전1동,276,4,4,2016Q3,0.0145,0
북구 태전2동,241,7,4,2016Q3,0.0166,3
서구 내당1동,189,2,2,2016Q3,0.0106,0
서구 내당2·3동,136,4,5,2016Q3,0.0368,-1
서구 내당4동,235,2,3,2016Q3,0.0128,-1
서구 비산1동,73,1,1,2016Q3,0.0137,0
서구 비산2·3동,176,6,4,2016Q3,0.0227,2
서구 비산4동,94,3,1,2016Q3,0.0106,2
서구 비산5동,119,1,1,2016Q3,0.0084,0
서구 비산6동,68,2,1,2016Q3,0.0147,1
서구 비산7동,297,9,4,2016Q3,0.0135,5
서구 상중이동,227,2,0,2016Q3,0.0,2
서구 원대동,165,1,3,2016Q3,0.0182,-2
서구 평리1동,83,0,2,2016Q3,0.0241,-2
서구 평리2동,61,1,1,2016Q3,0.0164,0
서구 평리3동,209,3,2,2016Q3,0.0096,1
서구 평리4동,341,8,3,2016Q3,0.0088,5
서구 평리5동,80,1,1,2016Q3,0.0125,0
서구 평리6동,72,0,1,2016Q3,0.0139,-1
수성구 고산1동,276,11,4,2016Q3,0.0145,7
수성구 고산2동,196,3,3,2016Q3,0.0153,0
수성구 고산3동,218,8,3,2016Q3,0.0138,5
수성구 두산동,498,7,10,2016Q3,0.0201,-3
수성구 만촌1동,169,1,2,2016Q3,0.0118,-1
수성구 만촌2동,125,0,3,2016Q3,0.024,-3
수성구 만촌3동,140,6,5,2016Q3,0.0357,1
수성구 범물1동,105,4,2,2016Q3,0.019,2
수성구 범물2동,71,2,3,2016Q3,0.0423,-1
수성구 범어1동,230,4,7,2016Q3,0.0304,-3
수성구 범어2동,146,2,2,2016Q3,0.0137,0
수성구 범어3동,232,7,6,2016Q3,0.0259,1
수성구 범어4동,182,5,0,2016Q3,0.0,5
수성구 상동,195,1,3,2016Q3,0.0154,-2
수성구 수성1가동,105,2,4,2016Q3,0.0381,-2
수성구 수성2·3가동,160,4,4,2016Q3,0.025,0
수성구 수성4가동,159,7,3,2016Q3,0.0189,4
수성구 중동,156,1,3,2016Q3,0.0192,-2
수성구 지산1동,339,6,8,2016Q3,0.0236,-2
수성구 지산2동,166,1,3,2016Q3,0.0181,-2
수성구 파동,84,1,2,2016Q3,0.0238,-1
수성구 황금1동,74,1,0,2016Q3,0.0,1
수성구 황금2동,199,7,4,2016Q3,0.0201,3
중구 남산1동,119,1,3,2016Q3,0.0252,-2
중구 남산2동,70,1,1,2016Q3,0.0143,0
중구 남산3동,37,1,1,2016Q3,0.027,0
중구 남산4동,82,0,0,2016Q3,0.0,0
중구 대봉1동,211,13,9,2016Q3,0.0427,4
중구 대봉2동,58,2,4,2016Q3,0.069,-2
중구 대신동,114,4,2,2016Q3,0.0175,2
중구 동인동,242,8,7,2016Q3,0.0289,1
중구 삼덕동,496,14,13,2016Q3,0.0262,1
중구 성내1동,460,14,7,2016Q3,0.0152,7
중구 성내2동,490,15,11,2016Q3,0.0224,4
중구 성내3동,79,0,2,2016Q3,0.0253,-2
군위군 군위읍,137,1,2,2016Q4,0.0146,-1
군위군 부계면,95,0,0,2016Q4,0.0,0
군위군 산성면,10,0,0,2016Q4,0.0,0
군위군 삼국유사면,15,1,0,2016Q4,0.0,1
군위군 소보면,19,0,0,2016Q4,0.0,0
군위군 우보면,13,0,0,2016Q4,0.0,0
군위군 의흥면,29,0,0,2016Q4,0.0,0
군위군 효령면,37,0,0,2016Q4,0.0,0
남구 대명10동,185,6,4,2016Q4,0.0216,2
남구 대명11동,136,2,3,2016Q4,0.0221,-1
남구 대명1동,79,1,1,2016Q4,0.0127,0
남구 대명2동,202,3,2,2016Q4,0.0099,1
남구 대명3동,300,6,6,2016Q4,0.02,0
남구 대명4동,170,4,1,2016Q4,0.0059,3
남구 대명5동,189,4,0,2016Q4,0.0,4
남구 대명6동,84,5,0,2016Q4,0.0,5
남구 대명9동,220,7,3,2016Q4,0.0136,4
남구 봉덕1동,145,3,4,2016Q4,0.0276,-1
남구 봉덕2동,137,1,0,2016Q4,0.0,1
남구 봉덕3동,211,9,4,2016Q4,0.019,5
남구 이천동,96,3,1,2016Q4,0.0104,2
달서구 감삼동,320,14,9,2016Q4,0.0281,5
달서구 도원동,166,3,3,2016Q4,0.0181,0
"달서구 두류1,2동",224,6,3,2016Q4,0.0134,3
달서구 두류3동,266,2,5,2016Q4,0.0188,-3
달서구 본동,182,8,4,2016Q4,0.022,4
달서구 본리동,230,2,4,2016Q4,0.0174,-2
달서구 상인1동,238,4,11,2016Q4,0.0462,-7
달서구 상인2동,413,14,5,2016Q4,0.0121,9
달서구 상인3동,123,2,2,2016Q4,0.0163,0
달서구 성당동,271,5,7,2016Q4,0.0258,-2
달서구 송현1동,215,5,4,2016Q4,0.0186,1
달서구 송현2동,347,2,8,2016Q4,0.0231,-6
달서구 신당동,688,12,14,2016Q4,0.0203,-2
달서구 용산1동,241,7,6,2016Q4,0.0249,1
달서구 용산2동,171,5,3,2016Q4,0.0175,2
달서구 월성1동,217,36,5,2016Q4,0.023,31
달서구 월성2동,63,1,3,2016Q4,0.0476,-2
달서구 유천동,68,2,0,2016Q4,0.0,2
달서구 이곡1동,221,2,3,2016Q4,0.0136,-1
달서구 이곡2동,229,5,3,2016Q4,0.0131,2
달서구 장기동,189,3,2,2016Q4,0.0106,1
달서구 죽전동,197,1,4,2016Q4,0.0203,-3
달서구 진천동,467,17,6,2016Q4,0.0128,11
달성군 가창면,168,0,0,2016Q4,0.0,0
달성군 구지면,151,1,0,2016Q4,0.0,1
달성군 논공읍,337,0,2,2016Q4,0.0059,-2
달성군 다사읍,604,23,7,2016Q4,0.0116,16
달성군 옥포읍,166,9,0,2016Q4,0.0,9
달성군 유가읍,121,23,4,2016Q4,0.0331,19
달성군 하빈면,68,1,1,2016Q4,0.0147,0
달성군 현풍읍,383,34,9,2016Q4,0.0235,25
달성군 화원읍,404,9,8,2016Q4,0.0198,1
동구 공산동,286,6,5,2016Q4,0.0175,1
동구 도평동,31,1,3,2016Q4,0.0968,-2
동구 동촌동,162,2,3,2016Q4,0.0185,-1
동구 방촌동,189,3,3,2016Q4,0.0159,0
동구 불로·봉무동,281,12,4,2016Q4,0.0142,8
동구 신암1동,171,2,4,2016Q4,0.0234,-2
동구 신암2동,88,2,4,2016Q4,0.0455,-2
동구 신암3동,94,3,1,2016Q4,0.0106,2
동구 신암4동,211,9,7,2016Q4,0.0332,2
동구 신암5동,85,2,1,2016Q4,0.0118,1
동구 신천1·2동,99,2,5,2016Q4,0.0505,-3
동구 신천3동,154,5,2,2016Q4,0.013,3
동구 신천4동,292,58,6,2016Q4,0.0205,52
동구 안심1동,486,15,10,2016Q4,0.0206,5
동구 안심2동,51,1,3,2016Q4,0.0588,-2
동구 안심3동,164,5,4,2016Q4,0.0244,1
동구 안심4동,169,9,4,2016Q4,0.0237,5
동구 지저동,150,1,4,2016Q4,0.0267,-3
동구 해안동,135,0,3,2016Q4,0.0222,-3
동구 혁신동,191,32,9,2016Q4,0.0471,23
동구 효목1동,254,4,1,2016Q4,0.0039,3
동구 효목2동,194,2,1,2016Q4,0.0052,1
북구 검단동,55,0,0,2016Q4,0.0,0
북구 고성동,126,5,2,2016Q4,0.0159,3
북구 관문동,188,10,2,2016Q4,0.0106,8
북구 관음동,167,4,1,2016Q4,0.006,3
북구 구암동,374,2,6,2016Q4,0.016,-4
북구 국우동,204,5,3,2016Q4,0.0147,2
북구 노원동,434,8,6,2016Q4,0.0138,2
북구 대현동,250,9,4,2016Q4,0.016,5
북구 동천동,349,7,6,2016Q4,0.0172,1
북구 무태조야동,257,6,3,2016Q4,0.0117,3
북구 복현1동,154,3,1,2016Q4,0.0065,2
북구 복현2동,158,1,2,2016Q4,0.0127,-1
북구 산격1동,96,1,4,2016Q4,0.0417,-3
북구 산격2동,223,5,5,2016Q4,0.0224,0
북구 산격3동,438,5,13,2016Q4,0.0297,-8
북구 산격4동,57,2,0,2016Q4,0.0,2
북구 읍내동,232,9,7,2016Q4,0.0302,2
북구 칠성동,275,3,3,2016Q4,0.0109,0
북구 침산1동,65,0,0,2016Q4,0.0,0
북구 침산2동,96,0,1,2016Q4,0.0104,-1
북구 침산3동,99,1,3,2016Q4,0.0303,-2
북구 태전1동,276,7,6,2016Q4,0.0217,1
북구 태전2동,244,6,4,2016Q4,0.0164,2
서구 내당1동,189,0,2,2016Q4,0.0106,-2
서구 내당2·3동,135,3,3,2016Q4,0.0222,0
서구 내당4동,234,5,1,2016Q4,0.0043,4
서구 비산1동,73,0,2,2016Q4,0.0274,-2
서구 비산2·3동,178,2,3,2016Q4,0.0169,-1
서구 비산4동,96,3,2,2016Q4,0.0208,1
서구 비산5동,119,0,0,2016Q4,0.0,0
서구 비산6동,69,0,0,2016Q4,0.0,0
서구 비산7동,302,5,2,2016Q4,0.0066,3
서구 상중이동,229,4,3,2016Q4,0.0131,1
서구 원대동,163,3,5,2016Q4,0.0307,-2
서구 평리1동,81,4,6,2016Q4,0.0741,-2
서구 평리2동,61,1,1,2016Q4,0.0164,0
서구 평리3동,210,4,2,2016Q4,0.0095,2
서구 평리4동,346,8,6,2016Q4,0.0173,2
서구 평리5동,80,1,3,2016Q4,0.0375,-2
서구 평리6동,71,2,2,2016Q4,0.0282,0
수성구 고산1동,283,5,7,2016Q4,0.0247,-2
수성구 고산2동,196,5,5,2016Q4,0.0255,0
수성구 고산3동,223,7,6,2016Q4,0.0269,1
수성구 두산동,495,20,7,2016Q4,0.0141,13
수성구 만촌1동,168,4,0,2016Q4,0.0,4
수성구 만촌2동,122,3,2,2016Q4,0.0164,1
수성구 만촌3동,141,4,3,2016Q4,0.0213,1
